Material,Filament,Color,Product URL,Product Image URL,Color Hex
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Mint Green,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#A2E4B8
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Matcha Green,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#A9C47F
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Grass Green,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#008522
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Holly Green,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#00491E
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Jade Green,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#00C389
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Mustard Green,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#BFCC80
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Blue,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#00358E
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,RGB Blue,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#0032A0
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Dark blue,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#00263A
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Light Blue,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#28B5C7
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Space Blue,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#41B6E6
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Soft Blue,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#77C5D5
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Periwinkle Blue,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#6068B2
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Haze Blue,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#6191B4
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Aqua,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#0DA4AF
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Brown,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#785135
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Light Brown,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#A8714E
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Pink,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#F65C87
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Peach Pink,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#F1BDC8
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Soft Pink,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#E9A2B2
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Yellow,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#FEDD00
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Almond Yellow,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#F1EB9C
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Orange,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#FF6720
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Coral Orange,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#FA6E36
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Apricot,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#FEAD77
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Gold,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#D19000
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Lilac,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#D7B9E4
PLA,eSUN PLA+ 1.75mm 3D Filament 1KG,Purple,https://esun3dstore.com/products/pla-pro,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2409/14/products/a4274f7c3c.jpg,#500878
PETG,eSUN PETG 1.75mm 3D Filament 1KG,Solid Black,https://esun3dstore.com/products/petg,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2503/20/products/e48a384c02.jpg,#000000
PETG,eSUN PETG 1.75mm 3D Filament 1KG,Solid White,https://esun3dstore.com/products/petg,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2503/20/products/b612eb63e3.jpg,#FFFFFF
PETG,eSUN PETG 1.75mm 3D Filament 1KG,Solid Grey,https://esun3dstore.com/products/petg,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2503/20/products/4b3368131b.jpg,#808080
PETG,eSUN PETG 1.75mm 3D Filament 1KG,Solid Red,https://esun3dstore.com/products/petg,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2503/20/products/f8daf81b2a.jpg,#FF0000
PETG,eSUN PETG 1.75mm 3D Filament 1KG,Solid Gold,https://esun3dstore.com/products/petg,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2503/20/products/69d83bbde0.jpg,#FFD700
PETG,eSUN PETG 1.75mm 3D Filament 1KG,Solid Blue,https://esun3dstore.com/products/petg,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2503/20/products/f7d1746ef6.jpg,#0000FF
PETG,eSUN PETG 1.75mm 3D Filament 1KG,Solid Green,https://esun3dstore.com/products/petg,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2503/20/products/efe8aa48a5.jpg,#00FF00
PETG,eSUN PETG 1.75mm 3D Filament 1KG,Solid Yellow,https://esun3dstore.com/products/petg,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2503/20/products/e8d74d6f85.jpg,#FFFF00
PETG,eSUN PETG 1.75mm 3D Filament 1KG,Solid Silver,https://esun3dstore.com/products/petg,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2503/20/products/cf3720371b.jpg,#C0C0C0
PETG,eSUN PETG 1.75mm 3D Filament 1KG,Solid Purple,https://esun3dstore.com/products/petg,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2503/20/products/5dc3ed88fa.jpg,#800080
PETG,eSUN PETG 1.75mm 3D Filament 1KG,Fire Engine Red,https://esun3dstore.com/products/petg,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2503/20/products/9c2fd57a29.jpg,#FF0000
PETG,eSUN PETG 1.75mm 3D Filament 1KG,Translucent Green,https://esun3dstore.com/products/petg,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2503/20/products/8ef444180e.jpg,#00FF00
PETG,eSUN PETG 1.75mm 3D Filament 1KG,Natural,https://esun3dstore.com/products/petg,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2503/20/products/ac64461319.jpg,#F5F5DC
PETG,eSUN PETG 1.75mm 3D Filament 1KG,Translucent Blue,https://esun3dstore.com/products/petg,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2503/20/products/0f9797a552.jpg,#0000FF
PETG,eSUN PETG 1.75mm 3D Filament 1KG,Translucent Yellow,https://esun3dstore.com/products/petg,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2503/20/products/470631ad36.jpg,#FFFF00
PETG,eSUN PETG 1.75mm 3D Filament 1KG,Translucent Magenta,https://esun3dstore.com/products/petg,https://ueeshop.ly200-cdn.com/u_file/UPBB/UPBB609/2503/20/products/151d546b48.jpg,#FF00FF
